PONID|SEQNO|ACCNO|ACCDM|CLSBS|PONUM|BSNTP|BSREF|TRAMN|INAMT|RMAMN|MVMTP|TRNDT|DUEDT|ASSCDAG|PMPINST|TRINST|NODAYS|OVBAND|FLAG01|
388225000151023200315|522528|388|2250001|5102|3200315|2|21801|-3.16|-3.16|.00|RM|2018-12-04|2018-12-04|A2250001|4|0|0|0||
388225000151023200315|522529|388|2250001|5102|3200315|2|21801|-3.16|-3.16|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
426225000111013208971|236612|426|2250001|1101|3208971|1|0|79.50|19.87|.00||2018-10-02|2018-10-02|A2250001|4|1|668|361|X|
426225000111013208971|388217|426|2250001|1101|3208971|0|0|-7.95|-7.95|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|361|361||
426225000111013208971|236613|426|2250001|1101|3208971|1|0|79.50|19.87|17.49||2018-10-02|2018-11-02|A2250001|4|2|637|361||
426225000111013208971|389318|426|2250001|1101|3208971|0|0|-7.15|-7.15|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|361|361||
426225000111013208971|236614|426|2250001|1101|3208971|1|0|79.50|19.87|19.87||2018-10-02|2018-12-02|A2250001|4|3|607|361||
426225000111013208971|390784|426|2250001|1101|3208971|0|0|-7.15|-7.15|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|361|361||
426225000111013208971|236615|426|2250001|1101|3208971|1|0|79.50|19.89|19.89||2018-10-02|2019-01-02|A2250001|4|4|576|361||
426225000111013208971|391295|426|2250001|1101|3208971|0|0|22.25|22.25|.00|RF|2020-06-19|2020-06-19|A2250001|4|0|361|361||
426225000111013208971|511208|426|2250001|1101|3208971|1|0|-22.25|-22.25|.00|RM|2020-06-19|2020-06-19|A2250001|4|0|0|0||
426225000124011100926|460529|426|2250001|2401|1100926|2|21701|-24.43|-24.43|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
426225000124011100926|460530|426|2250001|2401|1100926|2|21701|-24.43|-24.43|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
426225000124011100926|460531|426|2250001|2401|1100926|2|21701|-24.44|-24.44|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
426225000124011100926|460532|426|2250001|2401|1100926|2|21701|-24.44|-24.44|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
426225000124011100926|460533|426|2250001|2401|1100926|2|21701|-24.44|-24.44|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
426225000124011100926|460534|426|2250001|2401|1100926|2|21701|-24.44|-24.44|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
426225000124011100926|460535|426|2250001|2401|1100926|2|21701|-24.44|-24.44|.00|RM|2018-08-30|2018-08-30|A2250001|4|0|0|0||
426225000124011100926|460536|426|2250001|2401|1100926|2|21701|-24.44|-24.44|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
426225000124011100926|7534|426|2250001|2401|1100926|2|21801|244.36|61.09|.00||2018-11-01|2018-11-03|A2250001|4|1|636|361|X|
426225000124011100926|529148|426|2250001|2401|1100926|2|21801|-24.43|-24.43|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
426225000124011100926|7535|426|2250001|2401|1100926|2|21801|244.36|61.09|.00||2018-11-01|2018-12-03|A2250001|4|2|606|361|X|
426225000124011100926|529149|426|2250001|2401|1100926|2|21801|-21.99|-21.99|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
426225000124011100926|44095|426|2250001|2401|1100926|2|21701|195.50|48.87|.00||2019-01-01|2019-01-01|A2250001|4|1|577|361|X|
426225000124011100926|7536|426|2250001|2401|1100926|2|21801|244.36|61.09|.00||2018-11-01|2019-01-03|A2250001|4|3|575|361|X|
426225000124011100926|44096|426|2250001|2401|1100926|2|21701|195.50|48.87|39.09||2019-01-01|2019-02-01|A2250001|4|2|546|361||
426225000124011100926|7537|426|2250001|2401|1100926|2|21801|244.36|61.09|61.09||2018-11-01|2019-02-03|A2250001|4|4|544|361||
426225000124011100926|44097|426|2250001|2401|1100926|2|21701|195.50|48.87|48.87||2019-01-01|2019-03-01|A2250001|4|3|518|361||
426225000124011100926|44098|426|2250001|2401|1100926|2|21701|195.50|48.89|48.89||2019-01-01|2019-04-01|A2250001|4|4|487|361||
426225000124513200030|536559|426|2250001|2451|3200030|2|21701|-8.34|-8.34|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
426225000124513200030|82982|426|2250001|2451|3200030|2|21801|42.52|10.63|.00||2018-11-01|2018-11-08|A2250001|4|1|631|361|X|
426225000124513200030|463057|426|2250001|2451|3200030|2|21801|-4.72|-4.72|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
426225000124513200030|82983|426|2250001|2451|3200030|2|21801|42.52|10.63|3.48||2018-11-01|2018-12-08|A2250001|4|2|601|361||
426225000124513200030|463058|426|2250001|2451|3200030|2|21801|-4.72|-4.72|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
426225000124513200030|211104|426|2250001|2451|3200030|2|21701|8.34|2.08|2.08||2019-01-01|2019-01-01|A2250001|4|1|577|361||
426225000124513200030|82984|426|2250001|2451|3200030|2|21801|42.52|10.63|10.63||2018-11-01|2019-01-08|A2250001|4|3|570|361||
426225000124513200030|211105|426|2250001|2451|3200030|2|21701|8.34|2.08|2.08||2019-01-01|2019-02-01|A2250001|4|2|546|361||
426225000124513200030|82985|426|2250001|2451|3200030|2|21801|42.52|10.63|10.63||2018-11-01|2019-02-08|A2250001|4|4|539|361||
426225000124513200030|211106|426|2250001|2451|3200030|2|21701|8.34|2.08|2.08||2019-01-01|2019-03-01|A2250001|4|3|518|361||
426225000124513200030|211107|426|2250001|2451|3200030|2|21701|8.34|2.10|2.10||2019-01-01|2019-04-01|A2250001|4|4|487|361||
426225000137103226247|38109|426|2250001|3710|3226247|2|21801|442.12|110.53|.00||2018-03-02|2018-03-22|A2250001|4|1|862|361|X|
426225000137103226247|515186|426|2250001|3710|3226247|2|21801|-44.21|-44.21|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
426225000137103226247|38110|426|2250001|3710|3226247|2|21801|442.12|110.53|.00||2018-03-02|2018-04-22|A2250001|4|2|831|361|X|
426225000137103226247|515187|426|2250001|3710|3226247|2|21801|-44.21|-44.21|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
426225000137103226247|38111|426|2250001|3710|3226247|2|21801|442.12|110.53|.00||2018-03-02|2018-05-22|A2250001|4|3|801|361|X|
426225000137103226247|38112|426|2250001|3710|3226247|2|21801|442.12|110.53|106.12||2018-03-02|2018-06-22|A2250001|4|4|770|361||
426225000137103226247|515188|426|2250001|3710|3226247|2|21801|-44.21|-44.21|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
426225000137103226247|515189|426|2250001|3710|3226247|2|21801|-44.21|-44.21|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
426225000137103226247|515190|426|2250001|3710|3226247|2|21801|-44.21|-44.21|.00|RM|2018-08-30|2018-08-30|A2250001|4|0|0|0||
426225000137103226247|515191|426|2250001|3710|3226247|2|21801|-44.21|-44.21|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
426225000137103226247|515192|426|2250001|3710|3226247|2|21801|-35.37|-35.37|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
426225000137103226247|515193|426|2250001|3710|3226247|2|21801|-35.37|-35.37|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
426225000137103229543|501133|426|2250001|3710|3229543|2|21701|-21.16|-21.16|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
426225000137103229543|501134|426|2250001|3710|3229543|2|21701|-21.17|-21.17|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
426225000137103229543|501135|426|2250001|3710|3229543|2|21701|-21.17|-21.17|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
426225000137103229543|501136|426|2250001|3710|3229543|2|21701|-21.17|-21.17|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
426225000137103229543|501137|426|2250001|3710|3229543|2|21701|-21.17|-21.17|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
426225000137103229543|501138|426|2250001|3710|3229543|2|21701|-21.17|-21.17|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
426225000137103229543|368789|426|2250001|3710|3229543|2|21801|211.65|52.91|.00||2018-09-01|2018-09-06|A2250001|4|1|694|361|X|
426225000137103229543|466603|426|2250001|3710|3229543|2|21801|-21.16|-21.16|.00|RM|2018-09-28|2018-09-28|A2250001|4|0|0|0||
426225000137103229543|368790|426|2250001|3710|3229543|2|21801|211.65|52.91|.00||2018-09-01|2018-10-06|A2250001|4|2|664|361|X|
426225000137103229543|466604|426|2250001|3710|3229543|2|21801|-21.16|-21.16|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
426225000137103229543|368791|426|2250001|3710|3229543|2|21801|211.65|52.91|.00||2018-09-01|2018-11-06|A2250001|4|3|633|361|X|
426225000137103229543|466605|426|2250001|3710|3229543|2|21801|-18.81|-18.81|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
426225000137103229543|368792|426|2250001|3710|3229543|2|21801|211.65|52.92|4.70||2018-09-01|2018-12-06|A2250001|4|4|603|361||
426225000137103229543|466606|426|2250001|3710|3229543|2|21801|-18.81|-18.81|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
426225000137103229543|6007|426|2250001|3710|3229543|2|21701|127.01|31.75|31.75||2019-01-01|2019-01-01|A2250001|4|1|577|361||
426225000137103229543|6008|426|2250001|3710|3229543|2|21701|127.01|31.75|31.75||2019-01-01|2019-02-01|A2250001|4|2|546|361||
426225000137103229543|6009|426|2250001|3710|3229543|2|21701|127.01|31.75|31.75||2019-01-01|2019-03-01|A2250001|4|3|518|361||
426225000137103229543|6010|426|2250001|3710|3229543|2|21701|127.01|31.76|31.76||2019-01-01|2019-04-01|A2250001|4|4|487|361||
426225000137103231107|310131|426|2250001|3710|3231107|2|21801|95.20|23.80|.00||2018-07-01|2018-07-20|A2250001|4|1|742|361|X|
426225000137103231107|563555|426|2250001|3710|3231107|2|21801|-9.52|-9.52|.00|RM|2018-07-30|2018-07-30|A2250001|4|0|0|0||
426225000137103231107|310132|426|2250001|3710|3231107|2|21801|95.20|23.80|2.38||2018-07-01|2018-08-20|A2250001|4|2|711|361||
426225000137103231107|563556|426|2250001|3710|3231107|2|21801|-9.52|-9.52|.00|RM|2018-08-30|2018-08-30|A2250001|4|0|0|0||
426225000137103231107|310133|426|2250001|3710|3231107|2|21801|95.20|23.80|23.80||2018-07-01|2018-09-20|A2250001|4|3|680|361||
426225000137103231107|310134|426|2250001|3710|3231107|2|21801|95.20|23.80|23.80||2018-07-01|2018-10-20|A2250001|4|4|650|361||
426225000137103231107|563557|426|2250001|3710|3231107|2|21801|-9.52|-9.52|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
426225000137103231107|563558|426|2250001|3710|3231107|2|21801|-8.33|-8.33|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
426225000137103231107|563559|426|2250001|3710|3231107|2|21801|-8.33|-8.33|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
426225000137103238839|95466|426|2250001|3710|3238839|1|0|397.71|99.42|11.04||2018-11-16|2018-11-16|A2250001|4|1|623|361||
426225000137103238839|507611|426|2250001|3710|3238839|1|0|-44.19|-44.19|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
426225000137103238839|95467|426|2250001|3710|3238839|1|0|397.71|99.42|99.42||2018-11-16|2018-12-16|A2250001|4|2|593|361||
426225000137103238839|507612|426|2250001|3710|3238839|1|0|-44.19|-44.19|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
426225000137103238839|95468|426|2250001|3710|3238839|1|0|397.71|99.42|99.42||2018-11-16|2019-01-16|A2250001|4|3|562|361||
426225000137103238839|95469|426|2250001|3710|3238839|1|0|397.71|99.45|99.45||2018-11-16|2019-02-16|A2250001|4|4|531|361||
477221000137103236355|153608|477|2210001|3710|3236355|1|0|227.57|56.89|.00||2018-07-12|2018-07-12|A2210001|4|1|750|361|X|
477221000137103236355|526818|477|2210001|3710|3236355|1|0|-22.75|-22.75|.00|RM|2018-07-30|2018-07-30|A2210001|4|0|0|0||
477221000137103236355|153609|477|2210001|3710|3236355|1|0|227.57|56.89|5.71||2018-07-12|2018-08-12|A2210001|4|2|719|361||
477221000137103236355|526819|477|2210001|3710|3236355|1|0|-22.75|-22.75|.00|RM|2018-08-30|2018-08-30|A2210001|4|0|0|0||
477221000137103236355|153610|477|2210001|3710|3236355|1|0|227.57|56.89|56.89||2018-07-12|2018-09-12|A2210001|4|3|688|361||
477221000137103236355|153611|477|2210001|3710|3236355|1|0|227.57|56.90|56.90||2018-07-12|2018-10-12|A2210001|4|4|658|361||
477221000137103236355|526820|477|2210001|3710|3236355|1|0|-22.75|-22.75|.00|RM|2018-10-31|2018-10-31|A2210001|4|0|0|0||
477221000137103236355|526821|477|2210001|3710|3236355|1|0|-19.91|-19.91|.00|RM|2018-11-29|2018-11-29|A2210001|4|0|0|0||
477221000137103236355|526822|477|2210001|3710|3236355|1|0|-19.91|-19.91|.00|RM|2018-12-28|2018-12-28|A2210001|4|0|0|0||
477225000121023201283|465268|477|2250001|2102|3201283|2|21701|-17.09|-17.09|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
477225000121023201283|465269|477|2250001|2102|3201283|2|21701|-17.09|-17.09|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
477225000121023201283|465270|477|2250001|2102|3201283|2|21701|-17.09|-17.09|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
477225000121023201283|465271|477|2250001|2102|3201283|2|21701|-10.29|-10.29|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
477225000121023201283|465272|477|2250001|2102|3201283|2|21701|-10.29|-10.29|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
477225000121023201283|465273|477|2250001|2102|3201283|2|21701|-10.29|-10.29|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
477225000121023201283|264382|477|2250001|2102|3201283|2|21801|150.50|37.62|.00||2018-09-01|2018-09-09|A2250001|4|1|691|361|X|
477225000121023201283|526928|477|2250001|2102|3201283|2|21801|-15.05|-15.05|.00|RM|2018-09-28|2018-09-28|A2250001|4|0|0|0||
477225000121023201283|264383|477|2250001|2102|3201283|2|21801|150.50|37.62|.00||2018-09-01|2018-10-09|A2250001|4|2|661|361|X|
477225000121023201283|526929|477|2250001|2102|3201283|2|21801|-15.05|-15.05|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
477225000121023201283|264384|477|2250001|2102|3201283|2|21801|150.50|37.62|.00||2018-09-01|2018-11-09|A2250001|4|3|630|361|X|
477225000121023201283|526930|477|2250001|2102|3201283|2|21801|-13.37|-13.37|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
477225000121023201283|264385|477|2250001|2102|3201283|2|21801|150.50|37.64|11.52||2018-09-01|2018-12-09|A2250001|4|4|600|361||
477225000121023201283|526931|477|2250001|2102|3201283|2|21801|-13.37|-13.37|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
477225000121023201283|296341|477|2250001|2102|3201283|2|21701|82.14|20.53|20.53||2019-01-01|2019-01-01|A2250001|4|1|577|361||
477225000121023201283|296342|477|2250001|2102|3201283|2|21701|82.14|20.53|20.53||2019-01-01|2019-02-01|A2250001|4|2|546|361||
477225000121023201283|296343|477|2250001|2102|3201283|2|21701|82.14|20.53|20.53||2019-01-01|2019-03-01|A2250001|4|3|518|361||
477225000121023201283|296344|477|2250001|2102|3201283|2|21701|82.14|20.55|20.55||2019-01-01|2019-04-01|A2250001|4|4|487|361||
477225000137103233285|405422|477|2250001|3710|3233285|2|21701|-25.96|-25.96|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
477225000137103233285|405423|477|2250001|3710|3233285|2|21701|-25.97|-25.97|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
477225000137103233285|405424|477|2250001|3710|3233285|2|21701|-25.97|-25.97|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
477225000137103233285|405425|477|2250001|3710|3233285|2|21701|-25.97|-25.97|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
477225000137103233285|405426|477|2250001|3710|3233285|2|21701|-25.97|-25.97|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
477225000137103233285|405427|477|2250001|3710|3233285|2|21701|-25.97|-25.97|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
477225000137103233285|405428|477|2250001|3710|3233285|2|21701|-25.97|-25.97|.00|RM|2018-08-30|2018-08-30|A2250001|4|0|0|0||
477225000137103233285|405429|477|2250001|3710|3233285|2|21701|-25.97|-25.97|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
477225000137103233285|380882|477|2250001|3710|3233285|2|21801|259.67|64.91|.00||2018-11-01|2018-11-24|A2250001|4|1|615|361|X|
477225000137103233285|504767|477|2250001|3710|3233285|2|21801|-25.96|-25.96|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
477225000137103233285|380883|477|2250001|3710|3233285|2|21801|259.67|64.91|.00||2018-11-01|2018-12-24|A2250001|4|2|585|361|X|
477225000137103233285|504768|477|2250001|3710|3233285|2|21801|-23.37|-23.37|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
477225000137103233285|53460|477|2250001|3710|3233285|2|21701|207.75|51.93|.00||2019-01-01|2019-01-01|A2250001|4|1|577|361|X|
477225000137103233285|380884|477|2250001|3710|3233285|2|21801|259.67|64.91|.00||2018-11-01|2019-01-24|A2250001|4|3|554|361|X|
477225000137103233285|53461|477|2250001|3710|3233285|2|21701|207.75|51.93|41.51||2019-01-01|2019-02-01|A2250001|4|2|546|361||
477225000137103233285|380885|477|2250001|3710|3233285|2|21801|259.67|64.94|64.94||2018-11-01|2019-02-24|A2250001|4|4|523|361||
477225000137103233285|53462|477|2250001|3710|3233285|2|21701|207.75|51.93|51.93||2019-01-01|2019-03-01|A2250001|4|3|518|361||
477225000137103233285|53463|477|2250001|3710|3233285|2|21701|207.75|51.96|51.96||2019-01-01|2019-04-01|A2250001|4|4|487|361||
558105000637103107615|363215|558|1050006|3710|3107615|2|21801|187.85|46.96|11.28||2018-11-01|2018-11-15|A1050006|4|1|624|361||
558105000637103107615|413356|558|1050006|3710|3107615|2|21801|-18.78|-18.78|.00|RM|2018-11-29|2018-11-29|A1050006|4|0|0|0||
558105000637103107615|363216|558|1050006|3710|3107615|2|21801|187.85|46.96|46.96||2018-11-01|2018-12-15|A1050006|4|2|594|361||
558105000637103107615|413357|558|1050006|3710|3107615|2|21801|-16.90|-16.90|.00|RM|2018-12-28|2018-12-28|A1050006|4|0|0|0||
558105000637103107615|363217|558|1050006|3710|3107615|2|21801|187.85|46.96|46.96||2018-11-01|2019-01-15|A1050006|4|3|563|361||
558105000637103107615|363218|558|1050006|3710|3107615|2|21801|187.85|46.97|46.97||2018-11-01|2019-02-15|A1050006|4|4|532|361||
558105000637103136759|92320|558|1050006|3710|3136759|2|21801|208.11|52.02|.00||2018-09-01|2018-09-24|A1050006|4|1|676|361|X|
558105000637103136759|440704|558|1050006|3710|3136759|2|21801|-20.81|-20.81|.00|RM|2018-09-28|2018-09-28|A1050006|4|0|0|0||
558105000637103136759|92321|558|1050006|3710|3136759|2|21801|208.11|52.02|25.43||2018-09-01|2018-10-24|A1050006|4|2|646|361||
558105000637103136759|440705|558|1050006|3710|3136759|2|21801|-20.81|-20.81|.00|RM|2018-10-31|2018-10-31|A1050006|4|0|0|0||
558105000637103136759|92322|558|1050006|3710|3136759|2|21801|208.11|52.02|52.02||2018-09-01|2018-11-24|A1050006|4|3|615|361||
558105000637103136759|440706|558|1050006|3710|3136759|2|21801|-18.49|-18.49|.00|RM|2018-11-29|2018-11-29|A1050006|4|0|0|0||
558105000637103136759|92323|558|1050006|3710|3136759|2|21801|208.11|52.05|52.05||2018-09-01|2018-12-24|A1050006|4|4|585|361||
558105000637103136759|440707|558|1050006|3710|3136759|2|21801|-18.50|-18.50|.00|RM|2018-12-28|2018-12-28|A1050006|4|0|0|0||
655204002124519200263|326372|655|2040021|2451|9200263|2|21801|16.45|4.11|.00||2018-10-01|2018-10-16|A2040021|4|1|654|361|X|
655204002124519200263|531395|655|2040021|2451|9200263|2|21801|-1.64|-1.64|.00|RM|2018-10-31|2018-10-31|A2040021|4|0|0|0||
655204002124519200263|326373|655|2040021|2451|9200263|2|21801|16.45|4.11|3.62||2018-10-01|2018-11-16|A2040021|4|2|623|361||
655204002124519200263|531396|655|2040021|2451|9200263|2|21801|-1.48|-1.48|.00|RM|2018-11-29|2018-11-29|A2040021|4|0|0|0||
655204002124519200263|326374|655|2040021|2451|9200263|2|21801|16.45|4.11|4.11||2018-10-01|2018-12-16|A2040021|4|3|593|361||
655204002124519200263|531397|655|2040021|2451|9200263|2|21801|-1.48|-1.48|.00|RM|2018-12-28|2018-12-28|A2040021|4|0|0|0||
655204002124519200263|326375|655|2040021|2451|9200263|2|21801|16.45|4.12|4.12||2018-10-01|2019-01-16|A2040021|4|4|562|361||
655225000124013200255|551627|655|2250001|2401|3200255|2|21701|-23.29|-23.29|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
655225000124013200255|551628|655|2250001|2401|3200255|2|21701|-23.29|-23.29|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
655225000124013200255|551629|655|2250001|2401|3200255|2|21701|-23.29|-23.29|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
655225000124013200255|551630|655|2250001|2401|3200255|2|21701|-23.29|-23.29|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
655225000124013200255|551631|655|2250001|2401|3200255|2|21701|-23.29|-23.29|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
655225000124013200255|551632|655|2250001|2401|3200255|2|21701|-23.29|-23.29|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
655225000124013200255|206673|655|2250001|2401|3200255|2|21801|232.89|58.22|.00||2018-09-01|2018-09-18|A2250001|4|1|682|361|X|
655225000124013200255|521731|655|2250001|2401|3200255|2|21801|-23.28|-23.28|.00|RM|2018-09-28|2018-09-28|A2250001|4|0|0|0||
655225000124013200255|206674|655|2250001|2401|3200255|2|21801|232.89|58.22|.00||2018-09-01|2018-10-18|A2250001|4|2|652|361|X|
655225000124013200255|521732|655|2250001|2401|3200255|2|21801|-23.29|-23.29|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
655225000124013200255|206675|655|2250001|2401|3200255|2|21801|232.89|58.22|.00||2018-09-01|2018-11-18|A2250001|4|3|621|361|X|
655225000124013200255|521733|655|2250001|2401|3200255|2|21801|-20.70|-20.70|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
655225000124013200255|206676|655|2250001|2401|3200255|2|21801|232.89|58.23|5.18||2018-09-01|2018-12-18|A2250001|4|4|591|361||
655225000124013200255|521734|655|2250001|2401|3200255|2|21801|-20.70|-20.70|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
655225000124013200255|349671|655|2250001|2401|3200255|2|21701|139.74|34.93|34.93||2019-01-01|2019-01-01|A2250001|4|1|577|361||
655225000124013200255|349672|655|2250001|2401|3200255|2|21701|139.74|34.93|34.93||2019-01-01|2019-02-01|A2250001|4|2|546|361||
655225000124013200255|349673|655|2250001|2401|3200255|2|21701|139.74|34.93|34.93||2019-01-01|2019-03-01|A2250001|4|3|518|361||
655225000124013200255|349674|655|2250001|2401|3200255|2|21701|139.74|34.95|34.95||2019-01-01|2019-04-01|A2250001|4|4|487|361||
655225000124013202808|496184|655|2250001|2401|3202808|2|21701|-55.81|-55.81|.00|RM|2018-01-31|2018-01-31|A2250001|4|0|0|0||
655225000124013202808|496185|655|2250001|2401|3202808|2|21701|-55.81|-55.81|.00|RM|2018-02-27|2018-02-27|A2250001|4|0|0|0||
655225000124013202808|496186|655|2250001|2401|3202808|2|21701|-55.81|-55.81|.00|RM|2018-03-29|2018-03-29|A2250001|4|0|0|0||
655225000124013202808|496187|655|2250001|2401|3202808|2|21701|-55.81|-55.81|.00|RM|2018-04-30|2018-04-30|A2250001|4|0|0|0||
655225000124013202808|496188|655|2250001|2401|3202808|2|21701|-55.81|-55.81|.00|RM|2018-07-03|2018-07-03|A2250001|4|0|0|0||
655225000124013202808|496189|655|2250001|2401|3202808|2|21701|-55.81|-55.81|.00|RM|2018-08-02|2018-08-02|A2250001|4|0|0|0||
655225000124013202808|496190|655|2250001|2401|3202808|2|21701|-55.81|-55.81|.00|RM|2018-08-30|2018-08-30|A2250001|4|0|0|0||
655225000124013202808|496191|655|2250001|2401|3202808|2|21701|-55.81|-55.81|.00|RM|2018-10-31|2018-10-31|A2250001|4|0|0|0||
655225000124013202808|496192|655|2250001|2401|3202808|2|21701|-27.90|-27.90|.00|RM|2018-11-29|2018-11-29|A2250001|4|0|0|0||
655225000124013202808|69739|655|2250001|2401|3202808|2|21801|558.09|55.80|.00||2018-12-01|2018-12-18|A2250001|10|1|591|361|X|
655225000124013202808|405193|655|2250001|2401|3202808|2|21801|-30.69|-30.69|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
655225000124013202808|496193|655|2250001|2401|3202808|2|21701|-27.91|-27.91|.00|RM|2018-12-28|2018-12-28|A2250001|4|0|0|0||
655225000124013202808|18750|655|2250001|2401|3202808|2|21701|502.29|50.22|.00||2019-01-01|2019-01-01|A2250001|10|1|577|361|X|
655225000124013202808|69740|655|2250001|2401|3202808|2|21801|558.09|55.80|.00||2018-12-01|2019-01-18|A2250001|10|2|560|361|X|
655225000124013202808|18751|655|2250001|2401|3202808|2|21701|502.29|50.22|.00||2019-01-01|2019-02-01|A2250001|10|2|546|361|X|
655225000124013202808|69741|655|2250001|2401|3202808|2|21801|558.09|55.80|.00||2018-12-01|2019-02-18|A2250001|10|3|529|361|X|
655225000124013202808|18752|655|2250001|2401|3202808|2|21701|502.29|50.22|.00||2019-01-01|2019-03-01|A2250001|10|3|518|361|X|
655225000124013202808|69742|655|2250001|2401|3202808|2|21801|558.09|55.80|.00||2018-12-01|2019-03-18|A2250001|10|4|501|361|X|
655225000124013202808|18753|655|2250001|2401|3202808|2|21701|502.29|50.22|.00||2019-01-01|2019-04-01|A2250001|10|4|487|361|X|
655225000124013202808|69743|655|2250001|2401|3202808|2|21801|558.09|55.80|.00||2018-12-01|2019-04-18|A2250001|10|5|470|361|X|
655225000124013202808|18754|655|2250001|2401|3202808|2|21701|502.29|50.22|.00||2019-01-01|2019-05-01|A2250001|10|5|457|361|X|
655225000124013202808|69744|655|2250001|2401|3202808|2|21801|558.09|55.80|52.92||2018-12-01|2019-05-18|A2250001|10|6|440|361||
655225000124013202808|18755|655|2250001|2401|3202808|2|21701|502.29|50.22|50.22||2019-01-01|2019-06-01|A2250001|10|6|426|361||
655225000124013202808|69745|655|2250001|2401|3202808|2|21801|558.09|55.80|55.80||2018-12-01|2019-06-18|A2250001|10|7|409|361||
655225000124013202808|18756|655|2250001|2401|3202808|2|21701|502.29|50.22|50.22||2019-01-01|2019-07-01|A2250001|10|7|396|361||
655225000124013202808|69746|655|2250001|2401|3202808|2|21801|558.09|55.80|55.80||2018-12-01|2019-07-18|A2250001|10|8|379|361||
